Family_name;Number_of_sequences
CLU_137946_0_0; 2183
CLU_137964_2_0; 146
CLU_137983_1_0; 27
CLU_138323_2_0; 48
CLU_138368_0_0; 217
CLU_138382_0_0; 1843
CLU_138435_1_0; 749
CLU_138472_1_0; 279
CLU_138490_0_0; 351
CLU_1387818_0_0; 208
CLU_1388114_0_0; 10
CLU_138983_1_0; 155
CLU_138986_0_0; 237
CLU_139002_0_0; 144
CLU_139048_0_0; 462
CLU_139108_0_0; 348
CLU_139155_0_0; 93
CLU_139188_1_0; 1516
CLU_139188_3_0; 386
CLU_139196_0_0; 1253
CLU_139200_1_0; 23
CLU_139211_0_0; 147
CLU_139331_0_0; 4
CLU_139466_0_2; 2043
CLU_1395613_0_0; 6
CLU_139563_0_0; 26
CLU_139583_0_0; 3574
CLU_139611_0_0; 19
CLU_139614_0_0; 8
CLU_139641_0_0; 72
CLU_139698_0_1; 208
CLU_139698_11_0; 3782
CLU_139698_11_4; 682
CLU_139698_6_2; 3566
CLU_139698_8_0; 94
CLU_139754_0_0; 1569
CLU_139788_1_0; 22
CLU_139792_0_0; 301
CLU_139795_1_0; 2838
CLU_139819_0_0; 58
CLU_139869_0_1; 6039
CLU_139869_3_0; 7654
CLU_1400029_0_0; 13
CLU_140176_22_2; 223
CLU_140211_0_0; 79
CLU_140230_2_1; 1197
CLU_140230_3_2; 913
CLU_140230_5_1; 328
CLU_140243_3_0; 3645
CLU_140309_1_0; 4770
CLU_140348_0_0; 233
CLU_140387_0_0; 394
CLU_1407438_0_0; 5
CLU_140789_2_1; 6
CLU_140814_1_1; 1675
CLU_140818_1_0; 322
CLU_140852_2_1; 1592
CLU_140873_0_0; 133
CLU_140910_1_0; 3735
CLU_140910_2_2; 1186
CLU_140930_0_0; 3105
CLU_140930_1_0; 4573
CLU_140945_1_0; 1505
CLU_140987_1_0; 1737
CLU_141012_0_0; 211
CLU_141025_0_0; 1842
CLU_141027_1_1; 65
CLU_141069_0_0; 940
CLU_141073_0_0; 55
CLU_141345_0_0; 656
CLU_1414457_0_0; 29
CLU_141446_3_0; 307
CLU_141459_2_0; 1258
CLU_141475_0_0; 227
CLU_141484_0_0; 29
CLU_141510_0_0; 173
CLU_141530_1_0; 3306
CLU_141544_2_1; 7057
CLU_141575_0_1; 536
CLU_141575_1_1; 186
CLU_141608_2_0; 98
CLU_141658_0_0; 502
CLU_141681_0_0; 166
CLU_141932_1_0; 97
CLU_141932_1_2; 2034
CLU_141932_2_1; 4511
CLU_142157_0_0; 1937
CLU_142203_0_0; 10
CLU_142229_1_0; 4293
CLU_142237_0_0; 281
CLU_142239_0_0; 44
CLU_142247_2_0; 76
CLU_142248_1_0; 1672
CLU_142258_0_0; 261
CLU_142273_0_0; 118
CLU_142318_0_0; 2009
CLU_142321_1_0; 365
CLU_1425644_0_0; 7
CLU_1426772_0_0; 258
CLU_142729_0_0; 2225
CLU_1427340_0_0; 4
CLU_142910_0_0; 81
CLU_1432549_0_0; 26
CLU_143316_0_0; 3597
CLU_143326_0_0; 2853
CLU_143351_0_0; 63
CLU_1433544_0_0; 278
CLU_143392_0_0; 1960
CLU_143418_0_0; 233
CLU_143470_0_0; 35
CLU_143490_0_0; 5
CLU_143539_0_0; 88
CLU_143974_1_0; 4431
CLU_143980_0_0; 170
CLU_144073_0_0; 169
CLU_144077_0_1; 34
CLU_144106_0_0; 52
CLU_144110_0_0; 21
CLU_144125_1_0; 70
CLU_144160_0_0; 1429
CLU_144171_0_0; 8
CLU_144184_0_0; 1640
CLU_144598_0_0; 36
CLU_144604_0_0; 88
CLU_144696_0_0; 2381
CLU_144696_1_0; 518
CLU_144710_3_1; 1582
CLU_144724_0_0; 2654
CLU_144724_0_1; 2241
CLU_144725_3_1; 242
CLU_144725_5_0; 32
CLU_144769_0_0; 64
CLU_144805_2_0; 1690
CLU_144805_4_1; 36
CLU_144855_0_0; 16
CLU_144855_1_0; 1469
CLU_144856_0_0; 57
CLU_144911_0_1; 11926
CLU_144945_1_2; 7
CLU_145019_2_1; 130
CLU_145335_0_0; 1226
CLU_145353_1_0; 295
CLU_145387_0_0; 45
CLU_145389_0_0; 156
CLU_145397_0_0; 148
CLU_145407_3_0; 530
CLU_145407_4_1; 67
CLU_145437_0_0; 3256
CLU_145825_1_0; 7132
CLU_145918_2_0; 337
CLU_145987_0_0; 1635
CLU_1460439_0_0; 3273
CLU_146069_0_0; 41
CLU_146069_2_0; 319
CLU_146115_0_0; 51
CLU_146554_2_1; 297
CLU_146658_0_0; 11
CLU_1466887_0_0; 20
CLU_146719_0_0; 219
CLU_146719_1_0; 162
CLU_146724_0_0; 319
CLU_146776_0_1; 537
CLU_147162_10_1; 144
CLU_147162_11_1; 545
CLU_147162_3_0; 1888
CLU_1472715_0_0; 136
CLU_147287_0_0; 26
CLU_1473012_0_0; 336
CLU_1473230_0_0; 7
CLU_147323_2_0; 1613
CLU_147323_4_0; 486
CLU_147333_0_0; 11
CLU_147375_1_0; 2151
CLU_147385_0_0; 45
CLU_147397_0_1; 176
CLU_147437_0_0; 138
CLU_147448_1_2; 33
CLU_147810_2_3; 947
CLU_147860_0_0; 201
CLU_147871_0_0; 257
CLU_147899_0_0; 667
CLU_1479362_0_0; 25
CLU_147939_0_0; 1906
CLU_147939_1_0; 3868
CLU_1479534_0_0; 5
CLU_148021_1_0; 129
CLU_148047_1_0; 3079
CLU_148047_1_1; 4479
CLU_148047_2_0; 458
CLU_148047_2_1; 375
CLU_148047_3_1; 37
CLU_148047_4_0; 507
CLU_148073_0_1; 272
CLU_148073_5_1; 4725
CLU_148073_5_2; 215
CLU_148086_1_0; 47
CLU_148478_0_0; 281
CLU_148498_0_0; 1365
CLU_148498_0_1; 430
CLU_148505_0_0; 36
CLU_148518_0_0; 11660
CLU_148568_0_0; 605
CLU_1486078_0_0; 3
CLU_148625_0_0; 52
CLU_148670_1_0; 277
CLU_1486797_0_0; 26
CLU_148710_0_3; 550
CLU_148710_2_2; 7965
CLU_148710_2_3; 2754
CLU_148715_1_0; 180
CLU_148789_1_0; 194
CLU_149189_1_0; 1154
CLU_149290_2_1; 181
CLU_1494480_0_0; 15
CLU_1495597_0_0; 37
CLU_149829_1_0; 359
CLU_149966_0_0; 117
CLU_150034_0_0; 277
CLU_1500604_0_0; 198
CLU_150071_0_0; 6467
CLU_1501592_0_0; 1577
CLU_150486_1_0; 255
CLU_150493_1_0; 39
CLU_150554_1_0; 903
CLU_150581_0_0; 9
CLU_150646_1_0; 326
CLU_150646_12_4; 850
CLU_150646_13_0; 1835
CLU_150664_1_0; 110
CLU_150721_1_0; 2592
CLU_151124_0_0; 3654
CLU_151151_0_0; 336
CLU_151151_1_0; 238
CLU_151185_2_0; 31
CLU_151185_3_2; 49
CLU_151208_2_0; 734
CLU_151228_0_0; 46
CLU_151236_0_0; 45
CLU_151267_0_1; 42
CLU_151267_1_0; 12038
CLU_151313_1_0; 875
CLU_151315_2_0; 2442
CLU_1513805_0_0; 504
CLU_1517049_0_0; 57
CLU_151796_1_0; 506
CLU_151801_2_0; 1771
CLU_151834_0_0; 826
CLU_151838_0_0; 74
CLU_151854_0_0; 26
CLU_151917_0_0; 30
CLU_152414_0_0; 16
CLU_152490_1_0; 7585
CLU_152490_3_0; 1537
CLU_152494_3_1; 146
CLU_152555_0_0; 330
CLU_152586_0_0; 1829
CLU_153044_2_0; 167
CLU_153067_0_1; 424
CLU_153092_0_0; 187
CLU_1531124_0_0; 71
CLU_153137_0_0; 18
CLU_153137_1_1; 19
CLU_153199_1_0; 2468
CLU_153213_0_0; 163
CLU_153226_0_0; 724
CLU_153641_0_0; 53
CLU_1537007_0_0; 57
CLU_1537346_0_0; 10
CLU_153761_0_0; 1562
CLU_153787_1_1; 3374
CLU_153790_0_0; 28
CLU_153801_1_0; 15
CLU_153827_0_0; 308
CLU_1538812_0_0; 5
CLU_154488_1_0; 30
CLU_1545246_0_0; 637
CLU_154525_0_0; 520
CLU_154558_12_2; 655
CLU_154567_0_0; 117
CLU_154597_0_0; 459
CLU_1546178_0_0; 37
CLU_1546538_0_0; 1580
CLU_154667_0_0; 41
CLU_154670_0_0; 8
CLU_154671_1_0; 299
CLU_154680_0_0; 198
CLU_155065_1_0; 104
CLU_155085_2_1; 15
CLU_155118_1_0; 1956
CLU_155119_0_0; 603
CLU_155134_1_0; 1313
CLU_155270_1_0; 210
CLU_155280_0_0; 786
CLU_1553802_0_0; 16
CLU_155659_1_1; 98
CLU_155659_2_2; 616
CLU_155659_3_0; 302
CLU_155659_3_1; 2281
CLU_155738_2_0; 246
CLU_155761_0_1; 1416
CLU_155761_1_1; 727
CLU_155793_1_0; 463
CLU_155793_2_2; 235
CLU_155794_1_0; 1341
CLU_155837_1_0; 897
CLU_155928_0_0; 97
CLU_155943_0_0; 357
CLU_155943_1_0; 2008
CLU_155955_1_0; 16
CLU_1559901_0_0; 74
CLU_156351_2_0; 30
CLU_156433_0_0; 38
CLU_156449_0_0; 31
CLU_156492_0_0; 3534
CLU_156590_2_0; 406
CLU_1568905_0_0; 3
CLU_1570061_0_0; 19
CLU_157097_1_0; 574
CLU_157172_0_0; 312
CLU_157234_0_0; 3
CLU_157789_0_1; 696
CLU_157804_4_0; 3741
CLU_157859_0_0; 30
CLU_157874_0_0; 2241
CLU_157874_1_0; 500
CLU_158039_0_0; 164
CLU_158040_3_0; 1992
CLU_158041_1_0; 46
CLU_158043_3_0; 746
CLU_1583616_0_0; 4
CLU_158403_0_0; 124
CLU_158433_1_0; 57
CLU_158450_0_0; 44
CLU_158491_0_2; 24
CLU_158491_1_2; 2729
CLU_158491_5_2; 5269
CLU_158563_2_0; 96
CLU_158563_3_2; 85
CLU_158563_4_0; 3671
CLU_158602_1_0; 940
CLU_158602_1_3; 1268
CLU_158637_0_1; 2017
CLU_158666_0_0; 331
CLU_158707_1_0; 24
CLU_1591345_0_0; 4
CLU_159205_3_0; 272
CLU_159248_3_1; 4530
CLU_159248_3_3; 2656
CLU_159258_1_0; 2663
CLU_159279_0_0; 45
CLU_159381_1_1; 3056
CLU_159381_2_0; 363
CLU_159406_0_0; 200
CLU_1599462_0_0; 22
CLU_1600502_0_0; 3
CLU_1601571_0_0; 25
CLU_1601959_0_0; 69
CLU_160493_1_0; 4251
CLU_160603_0_0; 37
CLU_160655_1_1; 4352
CLU_160655_3_1; 258
CLU_160655_4_0; 2610
CLU_160679_0_0; 16
CLU_160683_0_0; 1552
CLU_160692_1_0; 88
CLU_1610154_0_0; 23
CLU_161124_3_0; 180
CLU_161124_3_1; 554
CLU_161157_0_0; 252
CLU_161196_0_1; 1607
CLU_161196_1_1; 2320
CLU_161319_1_0; 1265
CLU_161329_0_0; 6
CLU_161369_0_0; 256
CLU_161402_0_0; 77
CLU_161402_1_0; 58
CLU_161430_0_0; 319
CLU_161438_2_1; 2023
CLU_1618042_0_0; 14
CLU_1618098_0_0; 74
CLU_161849_1_0; 50
CLU_161890_0_0; 7
CLU_161899_0_0; 210
CLU_161929_4_1; 1452
CLU_161983_0_0; 2753
CLU_162018_2_2; 152
CLU_162018_3_2; 589
CLU_162018_4_0; 8
CLU_1623960_0_0; 3
CLU_162430_0_0; 14
CLU_162466_0_0; 5212
CLU_162534_0_0; 239
CLU_1625932_0_0; 26
CLU_162718_0_0; 457
CLU_162745_0_0; 13
CLU_162758_0_0; 2931
CLU_162760_0_0; 187
CLU_163140_1_3; 85
CLU_163164_0_0; 99
CLU_1632053_0_0; 75
CLU_163360_2_1; 878
CLU_163370_1_0; 196
CLU_1633955_0_0; 35
CLU_163864_0_0; 147
CLU_163878_0_0; 181
CLU_163886_0_0; 1523
CLU_163886_1_2; 61
CLU_163886_3_1; 116
CLU_163904_0_0; 17
CLU_163923_0_0; 98
CLU_163934_0_0; 181
CLU_163934_2_2; 483
CLU_163943_1_0; 202
CLU_163965_0_0; 944
CLU_164012_0_0; 234
CLU_164045_1_0; 1142
CLU_164073_0_0; 33
CLU_164084_0_0; 6573
CLU_1641151_0_0; 622
CLU_164128_0_0; 1860
CLU_1641375_0_0; 8
CLU_1641616_0_0; 9
CLU_164666_0_0; 53
CLU_164762_0_0; 736
CLU_164773_0_0; 12
CLU_164833_3_0; 641
CLU_164837_0_2; 298
CLU_164837_2_1; 2687
CLU_164851_4_1; 67
CLU_164851_6_0; 137
CLU_1651183_0_0; 73
CLU_165255_0_0; 1959
CLU_165255_5_0; 1769
CLU_165363_0_0; 1657
CLU_165467_0_0; 15
CLU_165534_0_0; 3247
CLU_1657838_0_0; 10
CLU_1659660_0_0; 3238
CLU_1660052_0_0; 34
CLU_166075_0_0; 1553
CLU_166075_1_2; 323
CLU_166087_2_1; 1721
CLU_166215_0_0; 9
CLU_166586_0_0; 1688
CLU_166693_0_0; 4531
CLU_1667852_0_0; 196
CLU_166895_0_0; 9354
CLU_166896_0_0; 3267
CLU_166907_1_0; 12
CLU_166934_2_1; 2875
CLU_1674247_0_0; 7
CLU_167445_0_0; 1530
CLU_1675509_0_0; 368
CLU_1675707_0_0; 8
CLU_1677139_0_0; 3
CLU_168040_1_0; 2704
CLU_168247_0_0; 416
CLU_168306_0_0; 580
CLU_168343_2_0; 42
CLU_1683457_0_0; 376
CLU_168367_0_0; 3514
CLU_1683876_0_0; 34
CLU_1685041_0_0; 172
CLU_1685547_0_0; 5
CLU_1685798_0_0; 12
CLU_168720_1_0; 50
CLU_168735_0_0; 104
CLU_168829_4_0; 177
CLU_168904_1_0; 926
CLU_169009_1_0; 52
CLU_169009_2_0; 57
CLU_169037_0_0; 3979
CLU_1692614_0_0; 6
CLU_1693312_0_0; 9
CLU_1694061_0_0; 4
CLU_169492_2_2; 5115
CLU_169573_0_0; 939
CLU_169601_0_0; 1103
CLU_169643_1_1; 2885
CLU_169643_2_2; 102
CLU_169643_3_0; 4663
CLU_170142_1_0; 946
CLU_170329_3_0; 240
CLU_170339_0_0; 1933
CLU_170842_3_0; 1379
CLU_170994_0_0; 3076
CLU_1710264_0_0; 12
CLU_171081_1_0; 166
CLU_171083_0_0; 112
CLU_171083_1_0; 63
CLU_171107_0_0; 17
CLU_171174_2_0; 1906
CLU_171181_0_0; 169
CLU_171578_0_1; 91
CLU_171855_1_1; 749
CLU_1718794_0_0; 11
CLU_1720761_0_0; 172
CLU_1721241_0_0; 3271
CLU_172621_0_0; 30
CLU_1727731_0_0; 12
CLU_1728382_0_0; 9
CLU_1730091_0_0; 253
CLU_173379_0_0; 160
CLU_1737021_0_0; 39
CLU_173795_0_0; 53
CLU_173813_0_0; 295
CLU_173940_2_2; 42
CLU_174019_0_0; 1446
CLU_174611_1_0; 16
CLU_174611_2_1; 2020
CLU_174611_2_2; 1982
CLU_174611_3_2; 98
CLU_1746178_0_0; 318
CLU_1746563_0_0; 21
CLU_174701_0_0; 350
CLU_1747534_0_0; 59
CLU_174765_2_1; 302
CLU_174792_0_0; 1467
CLU_1748521_0_0; 2414
CLU_174854_0_0; 3265
CLU_175324_1_0; 103
CLU_175324_2_0; 122
CLU_175366_0_0; 1422
CLU_175440_1_0; 42
CLU_175457_0_0; 1991
CLU_175518_3_0; 16
CLU_176324_0_1; 1692
CLU_1766001_0_0; 9
CLU_176900_0_0; 1706
CLU_177081_0_0; 24
CLU_1773844_0_0; 19
CLU_1774110_0_0; 16
CLU_1774390_0_0; 26
CLU_1774599_0_0; 11
CLU_177534_1_0; 4513
CLU_177707_1_0; 7
CLU_177836_0_0; 802
CLU_178280_3_1; 1915
CLU_1783484_0_0; 3
CLU_1784097_0_0; 3
CLU_178478_0_0; 226
CLU_1784812_0_0; 12
CLU_1784820_0_0; 7
CLU_1785211_0_0; 206
CLU_1785220_0_0; 167
CLU_178563_1_2; 1514
CLU_178563_3_0; 14
CLU_179139_0_0; 63
CLU_179331_0_0; 3317
CLU_179383_0_0; 164
CLU_1795162_0_0; 25
CLU_1795273_0_0; 11
CLU_179907_0_0; 1679
CLU_179942_0_0; 1493
CLU_180137_1_0; 1232
CLU_1804130_0_0; 11
CLU_180540_1_0; 301
CLU_180796_4_2; 1789
CLU_180875_0_0; 190
CLU_1812432_0_0; 6
CLU_181321_0_1; 222
CLU_181321_0_2; 479
CLU_181321_1_0; 3897
CLU_181422_0_0; 73
CLU_1814512_0_0; 5
CLU_182084_0_0; 103
CLU_182089_0_0; 836
CLU_182150_0_0; 876
CLU_1823101_0_0; 3
CLU_1824599_0_0; 24
CLU_182841_0_1; 4389
CLU_182841_3_0; 720
CLU_182841_4_0; 57
CLU_182912_1_0; 1593
CLU_183033_0_0; 645
CLU_1833076_0_0; 9
CLU_1833466_0_0; 169
CLU_1833492_0_0; 282
CLU_183611_0_1; 828
CLU_183816_1_0; 1816
CLU_183844_0_0; 362
CLU_1841051_0_0; 43
CLU_1842751_0_0; 16
CLU_1843035_0_0; 201
CLU_184340_0_0; 1643
CLU_185099_0_0; 77
CLU_185251_1_0; 68
CLU_185971_0_0; 1504
CLU_185975_0_0; 42
CLU_186072_0_0; 19
CLU_1861264_0_0; 25
CLU_1862951_0_0; 15
CLU_186607_0_0; 106
CLU_186759_2_0; 316
CLU_1873152_0_0; 9
CLU_1873441_0_0; 17
CLU_187681_0_0; 232
CLU_187695_0_0; 87
CLU_187776_0_0; 19
CLU_1882066_0_0; 27
CLU_1882514_0_0; 155
CLU_188310_0_0; 53
CLU_188388_0_0; 204
CLU_1883953_0_0; 172
CLU_188462_1_0; 1138
CLU_188488_0_0; 173
CLU_189182_0_0; 1824
CLU_189244_2_0; 6499
CLU_1893345_0_0; 4
CLU_189784_0_0; 21
CLU_189933_0_0; 5
CLU_189958_0_0; 400
CLU_190004_0_0; 99
CLU_190629_0_0; 4116
CLU_190949_0_2; 10751
CLU_190949_1_1; 5660
CLU_1912913_0_0; 6
CLU_191376_0_0; 236
CLU_1914889_0_0; 17
CLU_1915229_0_0; 168
CLU_1916087_0_0; 4
CLU_192298_0_0; 1172
CLU_192739_0_0; 22
CLU_192902_0_0; 104
CLU_192999_1_0; 61
CLU_1936846_0_0; 3277
CLU_194367_0_0; 22
CLU_1944840_0_0; 25
CLU_1946337_0_0; 6
CLU_1946424_0_0; 9
CLU_195275_0_0; 1565
CLU_195301_0_0; 165
CLU_1955989_0_0; 20
CLU_1956160_0_0; 82
CLU_195720_0_0; 57
CLU_195869_1_0; 147
CLU_196028_0_1; 1587
CLU_196028_1_0; 27
CLU_196901_0_0; 45
CLU_197432_0_0; 1489
CLU_197562_0_0; 177
CLU_1977783_0_0; 8
CLU_1978963_0_0; 3
CLU_1989955_0_0; 4
CLU_199021_0_0; 10
CLU_1990256_0_0; 9
CLU_199082_0_0; 33
CLU_199787_0_0; 221
CLU_2002942_0_0; 17
CLU_2002980_0_0; 203
CLU_202373_1_1; 83
CLU_202391_0_0; 266
CLU_2025765_0_0; 9
CLU_202959_0_0; 183
CLU_203350_0_0; 1412
CLU_2034575_0_0; 3
CLU_204397_0_0; 41
CLU_2045172_0_0; 11
CLU_2046713_0_0; 50
CLU_2046756_0_0; 9
CLU_2056731_0_0; 7
CLU_2058451_0_0; 9
CLU_2059188_0_0; 7
CLU_205987_0_0; 10
CLU_206324_0_1; 488
CLU_2068444_0_0; 3
CLU_2070596_0_0; 34
CLU_2082732_0_0; 188
CLU_209110_5_0; 11
CLU_2091964_0_0; 4
CLU_2094977_0_0; 20
CLU_2095143_0_0; 1637
CLU_2103816_0_0; 4
CLU_2107341_0_0; 19
CLU_2108092_0_0; 235
CLU_211215_0_0; 1230
CLU_211658_0_0; 208
CLU_2116646_0_0; 190
CLU_2118435_0_0; 17
CLU_2119949_0_0; 21
CLU_2131737_0_0; 284
CLU_2132010_0_0; 3275
CLU_2141453_0_0; 5
CLU_216190_0_0; 178
CLU_216496_0_0; 65
CLU_2165794_0_0; 5
CLU_2167945_0_0; 10
CLU_2194528_0_0; 777
CLU_220268_1_0; 7
CLU_2204386_0_0; 11
CLU_220733_1_0; 88
CLU_221068_0_0; 60
CLU_2220955_0_0; 229
CLU_2221192_0_0; 4
CLU_222673_0_0; 2891
CLU_222728_0_0; 38
CLU_222806_0_0; 6
CLU_222854_0_0; 7
CLU_2233635_0_0; 22
CLU_2234373_0_0; 289
CLU_2247894_0_0; 16
CLU_2248873_0_0; 20
CLU_226146_0_0; 25
CLU_2271965_0_0; 22
CLU_2287987_0_0; 10
CLU_2288481_0_0; 1543
CLU_2300159_0_0; 28
CLU_2300799_0_0; 4
CLU_230284_0_0; 15
CLU_2316308_0_0; 20
CLU_2316766_0_0; 12
CLU_2319205_0_0; 11
CLU_232326_0_0; 3
CLU_2330709_0_0; 21
CLU_2343157_0_0; 39
CLU_2343829_0_0; 10
CLU_234582_0_0; 7
CLU_234719_0_0; 9
CLU_2356482_0_0; 37
CLU_2370740_0_0; 3
CLU_2380079_0_0; 4
CLU_238220_0_0; 30
CLU_239696_0_0; 12
CLU_2410908_0_0; 229
CLU_2435073_0_0; 19
CLU_2438633_0_0; 5
CLU_248654_0_0; 38
CLU_252751_0_0; 37
CLU_254906_0_0; 28
CLU_2552077_0_0; 33
CLU_257994_0_0; 51
CLU_261148_0_0; 4
CLU_261963_0_0; 10
CLU_262205_0_0; 57
CLU_2635258_0_0; 173
CLU_267137_0_0; 4
CLU_2685432_0_0; 7
CLU_2731851_0_0; 58
CLU_273833_0_0; 5
CLU_2755629_0_0; 26
CLU_2767186_0_0; 9
CLU_2784560_0_0; 6
CLU_2804171_0_0; 109
CLU_282638_0_0; 37
CLU_2846756_0_0; 5
CLU_2847014_0_0; 6
CLU_2858112_0_0; 128
CLU_2883804_0_0; 42
CLU_293000_0_0; 51
CLU_296112_0_0; 5
CLU_297135_0_0; 16
CLU_3004154_0_0; 52
CLU_301636_0_0; 5
CLU_302839_0_0; 51
CLU_3065114_0_0; 30
CLU_307506_0_0; 9
CLU_308777_0_0; 9
CLU_311202_0_0; 4
CLU_3154236_0_0; 5
CLU_318797_0_0; 9
CLU_320241_0_0; 37
CLU_320502_0_0; 23
CLU_321569_0_0; 5
CLU_322832_0_0; 19
CLU_323622_0_0; 18
CLU_325082_0_0; 139
CLU_325626_0_0; 36
CLU_325905_0_0; 177
CLU_3343305_0_0; 3
CLU_3362851_0_0; 3
CLU_345045_0_0; 39
CLU_346710_0_0; 27
CLU_346724_0_0; 3
CLU_347436_0_0; 14
CLU_348409_0_0; 27
CLU_357791_0_0; 72
CLU_359701_0_0; 11
CLU_360100_0_0; 11
CLU_368286_0_0; 16
CLU_372108_0_0; 92
CLU_376783_0_0; 11
CLU_376807_0_0; 98
CLU_381269_0_0; 13
CLU_382587_0_0; 3
CLU_383443_0_0; 16
CLU_386805_0_0; 16
CLU_388150_0_0; 27
CLU_389651_0_0; 18
CLU_389752_0_0; 52
CLU_391760_0_0; 24
CLU_392158_0_0; 16
CLU_393690_0_0; 12
CLU_399939_0_0; 3
CLU_401021_0_0; 18
CLU_406457_0_0; 69
CLU_409228_0_0; 3
CLU_409275_0_0; 4
CLU_410980_0_0; 264
CLU_415466_0_0; 278
CLU_417817_0_0; 10
CLU_417926_0_0; 166
CLU_421927_0_0; 12
CLU_421956_0_0; 105
CLU_423249_0_0; 5
CLU_426954_0_0; 177
CLU_428136_0_0; 6
CLU_430102_0_0; 13
CLU_432046_0_0; 6
CLU_434002_0_0; 11
CLU_434595_0_0; 13
CLU_436058_0_0; 32
CLU_436611_0_0; 16
CLU_439829_0_0; 105
CLU_443982_0_0; 7
CLU_448821_0_0; 16
CLU_449514_0_0; 15
CLU_449540_0_0; 1056
CLU_452499_0_0; 136
CLU_454706_0_0; 3
CLU_455564_0_0; 25
CLU_456204_0_0; 9
CLU_456943_0_0; 79
CLU_458468_0_0; 85
CLU_466842_0_0; 2510
CLU_468358_0_0; 8
CLU_473955_0_0; 5
CLU_475523_0_0; 9
CLU_476330_0_0; 25
CLU_478091_0_0; 5
CLU_478805_0_0; 1575
CLU_486373_0_0; 8
CLU_486435_0_0; 19
CLU_491489_0_0; 168
CLU_492365_0_0; 4
CLU_492428_0_0; 9
CLU_497576_0_0; 144
CLU_499373_0_0; 55
CLU_499483_0_0; 12
CLU_502237_0_0; 57
CLU_505137_0_0; 6
CLU_506162_0_0; 24
CLU_507795_0_0; 4
CLU_507817_0_0; 22
CLU_507997_0_0; 4
CLU_508744_0_0; 25
CLU_509649_0_0; 13
CLU_509868_0_0; 107
CLU_510604_0_0; 5
CLU_510704_0_0; 24
CLU_511640_0_0; 6
CLU_516704_0_0; 152
CLU_517433_0_0; 39
CLU_517447_0_0; 127
CLU_517520_0_0; 14
CLU_518556_0_0; 12
CLU_518563_0_0; 9
CLU_520687_0_0; 10
CLU_535010_0_0; 20
CLU_537243_0_0; 6
CLU_541555_0_0; 88
CLU_541633_0_0; 9
CLU_542826_0_0; 10
CLU_551905_0_0; 2092
CLU_557703_0_0; 93
CLU_559960_0_0; 8
CLU_562301_0_0; 15
CLU_563761_0_0; 8
CLU_564755_0_0; 268
CLU_564765_0_0; 108
CLU_569530_0_0; 8
CLU_569549_0_0; 510
CLU_574736_0_0; 13
CLU_577127_0_0; 18
CLU_577302_0_0; 7
CLU_578539_0_0; 36
CLU_579914_0_0; 6
CLU_579932_0_0; 4
CLU_581004_0_0; 4
CLU_583872_0_0; 26
CLU_584919_0_0; 56
CLU_587598_0_0; 121
CLU_589079_0_0; 5
CLU_589161_0_0; 7
CLU_590123_0_0; 562
CLU_592720_0_0; 13
CLU_599634_0_0; 12
CLU_603900_0_0; 296
CLU_606799_0_0; 146
CLU_609615_0_0; 40
CLU_612054_0_0; 5
CLU_619163_0_0; 5
CLU_622092_0_0; 3
CLU_622432_0_0; 4
CLU_623622_0_0; 3
CLU_628304_0_0; 127
CLU_629796_0_0; 12
CLU_631151_0_0; 16
CLU_631336_0_0; 20
CLU_632596_0_0; 241
CLU_634405_0_0; 232
CLU_635629_0_0; 54
CLU_635836_0_0; 377
CLU_635914_0_0; 2121
CLU_637685_0_0; 25
CLU_639037_0_0; 11
CLU_639216_0_0; 17
CLU_645379_0_0; 82
CLU_648389_0_0; 18
CLU_648665_0_0; 41
CLU_650243_0_0; 4
CLU_651753_0_0; 280
CLU_653561_0_0; 11
CLU_653589_0_0; 282
CLU_656977_0_0; 186
CLU_660112_0_0; 107
CLU_660275_0_0; 37
CLU_661688_0_0; 19
CLU_662043_0_0; 145
CLU_663697_0_0; 5
CLU_666896_0_0; 5
CLU_667119_0_0; 5
CLU_670337_0_0; 6
CLU_679203_0_0; 7
CLU_679449_0_0; 41
CLU_681299_0_0; 239
CLU_684523_0_0; 141
CLU_688239_0_0; 6
CLU_688663_0_0; 6
CLU_690198_0_0; 24
CLU_690250_0_0; 29
CLU_690417_0_0; 5
CLU_690539_0_0; 3
CLU_692041_0_0; 135
CLU_695711_0_0; 6
CLU_703265_0_0; 372
CLU_703562_0_0; 13
CLU_703757_0_0; 17
CLU_705556_0_0; 8
CLU_705642_0_0; 5
CLU_705707_0_0; 299
CLU_707555_0_0; 348
CLU_715328_0_0; 37
CLU_716727_0_0; 143
CLU_719355_0_0; 258
CLU_721242_0_0; 9
CLU_723030_0_0; 102
CLU_724931_0_0; 34
CLU_725101_0_0; 148
CLU_727216_0_0; 24
CLU_727354_0_0; 5
CLU_727359_0_0; 17
CLU_728944_0_0; 4
CLU_730866_0_0; 26
CLU_733164_0_0; 31
CLU_735560_0_0; 55
CLU_739533_0_0; 29
CLU_741558_0_0; 28
CLU_743320_0_0; 58
CLU_745759_0_0; 5
CLU_749787_0_0; 12
CLU_753401_0_0; 15
CLU_753657_0_0; 10
CLU_753979_0_0; 60
CLU_755769_0_0; 22
CLU_756161_0_0; 12
CLU_758293_0_0; 11
CLU_759999_0_0; 24
CLU_760266_0_0; 11
CLU_764250_0_0; 5
CLU_764642_0_0; 7
CLU_766715_0_0; 858
