Family_name;Number_of_sequences
CLU_055356_3_1; 218
CLU_055356_4_0; 7
CLU_055378_0_1; 13
CLU_055379_2_0; 114
CLU_055432_0_0; 302
CLU_055432_0_3; 32
CLU_055432_0_4; 129
CLU_055454_0_0; 17
CLU_055523_1_0; 139
CLU_055524_10_0; 50
CLU_055541_0_0; 167
CLU_055643_0_0; 65
CLU_055690_0_1; 252
CLU_055690_8_0; 60
CLU_055718_1_0; 30
CLU_055721_0_0; 156
CLU_055721_4_0; 38
CLU_055721_4_2; 90
CLU_055721_5_1; 82
CLU_055735_0_0; 114
CLU_055737_1_2; 98
CLU_055746_0_1; 51
CLU_055748_1_0; 57
CLU_055750_0_0; 31
CLU_055750_1_0; 8
CLU_055833_0_0; 54
CLU_055846_1_1; 456
CLU_055855_1_0; 39
CLU_055946_0_0; 62
CLU_056012_0_0; 65
CLU_056083_1_0; 30
CLU_056093_1_0; 119
CLU_056119_0_0; 81
CLU_056186_0_0; 3
CLU_056188_0_0; 63
CLU_056189_0_0; 88
CLU_056211_1_0; 16
CLU_056222_1_0; 669
CLU_056234_0_0; 81
CLU_056386_0_0; 55
CLU_056386_1_0; 65
CLU_056386_2_1; 3
CLU_056386_3_1; 32
CLU_056435_1_1; 128
CLU_056455_1_0; 138
CLU_056455_2_0; 31
CLU_056472_0_0; 139
CLU_056472_0_1; 393
CLU_056483_0_0; 71
CLU_056554_0_0; 65
CLU_056554_0_1; 103
CLU_056557_1_1; 121
CLU_056561_0_0; 92
CLU_056580_2_0; 79
CLU_056590_0_0; 268
CLU_056590_1_0; 14
CLU_056611_0_1; 142
CLU_056632_0_0; 295
CLU_056632_0_2; 99
CLU_056632_3_1; 36
CLU_056632_4_1; 542
CLU_056632_4_2; 75
CLU_056671_0_1; 54
CLU_056741_0_0; 8
CLU_056742_0_0; 13
CLU_056743_1_0; 4
CLU_056743_1_1; 14
CLU_056746_0_0; 9
CLU_056776_3_0; 395
CLU_056776_7_1; 161
CLU_056776_8_0; 205
CLU_056776_8_1; 125
CLU_056790_0_0; 191
CLU_056809_0_0; 82
CLU_056816_0_0; 102
CLU_056869_0_0; 70
CLU_056870_0_0; 25
CLU_056875_0_1; 46
CLU_056971_0_1; 118
CLU_056986_0_0; 248
CLU_057006_0_0; 30
CLU_057007_0_0; 136
CLU_057011_3_0; 109
CLU_057016_1_0; 190
CLU_057016_5_0; 239
CLU_057016_5_3; 190
CLU_057050_0_0; 41
CLU_057050_0_1; 99
CLU_057050_3_0; 34
CLU_057051_1_0; 74
CLU_057137_0_1; 79
CLU_057172_2_1; 240
CLU_057172_2_2; 245
CLU_057172_3_0; 42
CLU_057172_4_0; 70
CLU_057198_0_0; 5
CLU_057212_2_0; 89
CLU_057256_0_0; 48
CLU_057256_1_0; 118
CLU_057342_0_0; 5
CLU_057349_0_0; 84
CLU_057349_1_1; 85
CLU_057373_0_0; 51
CLU_057411_0_2; 47
CLU_057418_1_0; 91
CLU_057444_0_0; 63
CLU_057526_1_0; 47
CLU_057527_0_0; 67
CLU_057587_1_1; 40
CLU_057607_0_1; 83
CLU_057701_1_0; 51
CLU_057702_1_1; 215
CLU_057702_2_0; 41
CLU_057708_0_0; 59
CLU_057708_2_0; 37
CLU_057749_0_0; 26
CLU_057757_0_0; 432
CLU_057773_0_0; 37
CLU_057799_0_0; 118
CLU_057804_0_0; 40
CLU_057806_1_2; 106
CLU_057872_0_0; 99
CLU_057872_1_0; 71
CLU_057873_1_1; 163
CLU_057943_0_0; 61
CLU_057943_2_0; 302
CLU_057943_2_2; 60
CLU_057943_5_0; 46
CLU_057943_6_1; 83
CLU_057946_1_1; 21
CLU_058057_2_0; 6
CLU_058117_1_0; 82
CLU_058132_5_0; 169
CLU_058171_1_0; 328
CLU_058171_2_0; 139
CLU_058243_0_0; 160
CLU_058244_1_0; 60
CLU_058255_1_0; 38
CLU_058290_0_0; 1347
CLU_058290_0_1; 99
CLU_058290_0_2; 40
CLU_058290_1_0; 313
CLU_058290_1_3; 55
CLU_058306_0_0; 14
CLU_058315_1_0; 256
CLU_058320_0_0; 490
CLU_058320_0_1; 157
CLU_058336_1_0; 264
CLU_058336_2_0; 283
CLU_058440_0_0; 66
CLU_058441_1_0; 61
CLU_058441_2_0; 36
CLU_058441_2_1; 11
CLU_058446_1_0; 60
CLU_058447_0_0; 88
CLU_058447_1_0; 42
CLU_058449_0_0; 97
CLU_058449_1_0; 35
CLU_058449_1_1; 54
CLU_058451_0_0; 52
CLU_058452_0_0; 68
CLU_058591_2_1; 475
CLU_058640_0_0; 34
CLU_058640_1_0; 58
CLU_058643_2_0; 118
CLU_058644_0_0; 111
CLU_058668_0_0; 142
CLU_058672_0_0; 17
CLU_058675_0_0; 104
CLU_058697_0_0; 27
CLU_058704_1_1; 141
CLU_058707_1_0; 35
CLU_058707_2_1; 52
CLU_058707_2_2; 51
CLU_058707_3_1; 229
CLU_058707_4_2; 27
CLU_058707_5_0; 44
CLU_058707_5_1; 44
CLU_058707_5_2; 18
CLU_058707_6_4; 26
CLU_058713_3_0; 90
CLU_058836_0_0; 30
CLU_058836_1_0; 13
CLU_058837_0_0; 25
CLU_058838_0_0; 179
CLU_058838_2_0; 42
CLU_058838_2_1; 11
CLU_058839_1_0; 51
CLU_058839_1_1; 53
CLU_058840_1_0; 55
CLU_058895_0_0; 56
CLU_058915_1_0; 51
CLU_059055_1_0; 562
CLU_059102_0_0; 24
CLU_059132_0_0; 99
CLU_059202_0_0; 5
CLU_059203_0_0; 41
CLU_059252_4_0; 406
CLU_059252_6_1; 435
CLU_059252_7_0; 204
CLU_059254_0_0; 42
CLU_059257_0_0; 35
CLU_059257_1_1; 186
CLU_059257_2_0; 331
CLU_059257_4_2; 3
CLU_059260_1_0; 188
CLU_059439_1_0; 403
CLU_059439_2_0; 92
CLU_059455_1_0; 97
CLU_059493_0_0; 298
CLU_059562_0_0; 40
CLU_059564_0_0; 36
CLU_059744_0_0; 35
CLU_059745_0_0; 63
CLU_059802_0_0; 69
CLU_059802_0_1; 8
CLU_059852_1_0; 327
CLU_059852_4_0; 8
CLU_059863_0_1; 16
CLU_059863_0_2; 175
CLU_059863_1_4; 77
CLU_059863_3_0; 165
CLU_059863_3_1; 103
CLU_059863_3_2; 128
CLU_059863_3_3; 62
CLU_059870_0_0; 148
CLU_059940_1_0; 102
CLU_059942_0_0; 92
CLU_059942_1_1; 95
CLU_059942_2_1; 39
CLU_059951_0_0; 78
CLU_059988_2_0; 375
CLU_060006_1_0; 37
CLU_060008_0_0; 172
CLU_060138_0_0; 35
CLU_060161_1_1; 66
CLU_060161_4_2; 268
CLU_060196_0_0; 287
CLU_060216_4_1; 9
CLU_060216_6_0; 37
CLU_060216_6_3; 603
CLU_060341_0_0; 61
CLU_060354_0_2; 260
CLU_060354_1_2; 203
CLU_060400_1_0; 755
CLU_060422_0_0; 61
CLU_060423_0_1; 104
CLU_060471_0_0; 54
CLU_060542_0_0; 44
CLU_060542_0_1; 131
CLU_060542_1_0; 10
CLU_060544_0_0; 24
CLU_060544_1_0; 43
CLU_060546_1_0; 94
CLU_060552_0_1; 163
CLU_060552_0_2; 341
CLU_060555_0_2; 303
CLU_060555_2_1; 6
CLU_060567_0_0; 48
CLU_060605_0_0; 148
CLU_060646_0_0; 39
CLU_060663_1_0; 98
CLU_060877_0_0; 108
CLU_060944_3_0; 746
CLU_060973_0_1; 49
CLU_060973_1_0; 6
CLU_060983_2_0; 28
CLU_060987_0_0; 83
CLU_061015_1_1; 163
CLU_061015_3_0; 709
CLU_061027_0_1; 93
CLU_061027_1_0; 329
CLU_061027_3_0; 79
CLU_061042_2_0; 33
CLU_061048_0_0; 78
CLU_061051_0_0; 51
CLU_061051_1_0; 310
CLU_061199_2_0; 64
CLU_061221_1_3; 322
CLU_061221_3_1; 165
CLU_061221_4_1; 39
CLU_061246_1_0; 23
CLU_061249_0_0; 14
CLU_061268_1_0; 115
CLU_061281_0_0; 21
CLU_061288_10_1; 513
CLU_061288_10_5; 174
CLU_061288_13_0; 339
CLU_061288_13_1; 380
CLU_061288_13_3; 99
CLU_061288_18_1; 447
CLU_061288_18_2; 407
CLU_061288_20_7; 118
CLU_061288_2_0; 1508
CLU_061288_21_0; 326
CLU_061288_22_5; 153
CLU_061288_2_2; 237
CLU_061288_2_5; 207
CLU_061288_6_1; 65
CLU_061288_8_0; 17
CLU_061288_8_1; 44
CLU_061288_9_0; 218
CLU_061288_9_3; 334
CLU_061309_0_0; 43
CLU_061309_1_0; 47
CLU_061316_1_0; 329
CLU_061397_0_0; 55
CLU_061432_0_0; 110
CLU_061463_2_1; 60
CLU_061463_5_0; 55
CLU_061463_5_2; 4
CLU_061495_1_0; 110
CLU_061579_0_0; 29
CLU_061583_0_0; 161
CLU_061621_2_0; 86
CLU_061621_3_0; 41
CLU_061712_0_0; 56
CLU_061712_1_0; 67
CLU_061814_0_0; 8
CLU_061883_0_2; 84
CLU_061883_1_0; 111
CLU_061883_2_1; 18
CLU_061901_0_1; 20
CLU_061901_2_0; 14
CLU_061901_5_0; 31
CLU_061901_5_1; 80
CLU_062032_0_0; 101
CLU_062152_0_0; 34
CLU_062244_0_0; 71
CLU_062251_0_0; 40
CLU_062445_1_0; 101
CLU_062448_0_0; 31
CLU_062449_0_0; 53
CLU_062463_2_1; 209
CLU_062507_0_0; 512
CLU_062507_0_1; 242
CLU_062509_0_0; 13
CLU_062509_1_1; 137
CLU_062515_0_0; 40
CLU_062543_0_0; 114
CLU_062552_0_0; 45
CLU_062640_2_1; 87
CLU_062658_0_2; 105
CLU_062658_1_0; 98
CLU_062696_0_0; 84
CLU_062743_0_0; 5
CLU_062751_0_0; 65
CLU_062828_0_0; 136
CLU_062828_2_1; 370
CLU_062828_2_2; 277
CLU_062828_2_4; 58
CLU_062828_3_0; 459
CLU_062828_3_1; 1398
CLU_062828_3_3; 626
CLU_062828_7_1; 47
CLU_062828_8_1; 4
CLU_062837_0_0; 60
CLU_062853_3_0; 684
CLU_062935_0_0; 38
CLU_062935_1_0; 38
CLU_062973_0_0; 98
CLU_062974_3_0; 91
CLU_063062_0_0; 166
CLU_063064_0_0; 36
CLU_063065_1_2; 15
CLU_063065_3_0; 155
CLU_063065_4_0; 493
CLU_063065_4_1; 41
CLU_063071_1_0; 125
CLU_063073_1_1; 72
CLU_063080_0_0; 41
CLU_063085_0_0; 386
CLU_063130_0_1; 97
CLU_063130_1_1; 16
CLU_063138_0_0; 70
CLU_063146_5_1; 108
CLU_063170_0_0; 38
CLU_063172_0_0; 49
CLU_063244_0_0; 40
CLU_063247_1_0; 246
CLU_063266_1_0; 41
CLU_063313_0_0; 21
CLU_063313_0_1; 51
CLU_063314_1_1; 226
CLU_063314_1_2; 9
CLU_063339_1_0; 299
CLU_063339_3_2; 172
CLU_063501_0_0; 36
CLU_063514_0_0; 195
CLU_063514_0_1; 290
CLU_063514_1_3; 71
CLU_063514_2_1; 85
CLU_063514_2_3; 168
CLU_063693_0_0; 54
CLU_063749_0_1; 471
CLU_063752_0_0; 84
CLU_063804_1_0; 28
CLU_063804_2_0; 3
CLU_063878_0_0; 35
CLU_063884_0_0; 33
CLU_063889_0_0; 63
CLU_063901_0_0; 54
CLU_063931_2_1; 32
CLU_063953_1_1; 164
CLU_063975_0_0; 665
CLU_064013_0_1; 52
CLU_064104_1_0; 44
CLU_064167_2_1; 51
CLU_064201_2_1; 95
CLU_064217_0_0; 7
CLU_064219_0_1; 55
CLU_064219_1_0; 62
CLU_064322_0_0; 83
CLU_064324_0_0; 60
CLU_064393_2_0; 43
CLU_064400_3_1; 85
CLU_064512_0_0; 91
CLU_064525_2_0; 103
CLU_064620_1_1; 438
CLU_064620_2_1; 347
CLU_064620_4_0; 134
CLU_064620_4_1; 117
CLU_064620_5_0; 76
CLU_064640_0_0; 157
CLU_064798_1_0; 25
CLU_064823_1_0; 72
CLU_064845_1_0; 58
CLU_064863_1_0; 113
CLU_064865_0_0; 63
CLU_064866_0_0; 87
CLU_064868_0_0; 61
CLU_064992_0_2; 313
CLU_065016_0_0; 81
CLU_065032_0_0; 15
CLU_065050_0_0; 355
CLU_065163_2_0; 209
CLU_065163_2_1; 81
CLU_065214_0_1; 189
CLU_065237_0_0; 12
CLU_065264_0_1; 34
CLU_065381_0_0; 56
CLU_065411_0_0; 80
CLU_065464_0_0; 612
CLU_065464_0_2; 186
CLU_065464_1_0; 359
CLU_065642_0_0; 94
CLU_065642_0_1; 553
CLU_065642_1_1; 7
CLU_065652_0_1; 104
CLU_065681_0_0; 71
CLU_065681_4_0; 488
CLU_065819_0_0; 102
CLU_065827_0_0; 37
CLU_065844_1_0; 30
CLU_065847_1_1; 79
CLU_065847_2_0; 73
CLU_065896_0_0; 36
CLU_065898_0_2; 680
CLU_065898_0_3; 111
CLU_065920_2_0; 52
CLU_065928_0_0; 59
CLU_066028_0_0; 34
CLU_066029_0_0; 32
CLU_066040_1_0; 563
CLU_066079_1_0; 117
CLU_066147_0_0; 96
CLU_066148_0_0; 45
CLU_066240_0_0; 82
CLU_066241_0_0; 63
CLU_066243_0_0; 54
CLU_066245_2_1; 487
CLU_066247_10_0; 185
CLU_066247_11_1; 111
CLU_066247_4_1; 26
CLU_066247_7_4; 42
CLU_066247_9_2; 75
CLU_066294_0_0; 242
CLU_066321_0_0; 99
CLU_066336_1_0; 37
CLU_066451_0_0; 60
CLU_066453_0_0; 33
CLU_066477_0_0; 76
CLU_066543_1_1; 36
CLU_066571_0_0; 35
CLU_066650_1_0; 12
CLU_066652_0_0; 7
CLU_066653_0_0; 15
CLU_066767_0_0; 128
CLU_066767_0_1; 136
CLU_066767_2_1; 230
CLU_066882_0_0; 189
CLU_066882_2_0; 70
CLU_066882_2_1; 6
CLU_066887_0_0; 67
CLU_066901_0_1; 176
CLU_066963_0_0; 82
CLU_066963_2_2; 226
CLU_066963_3_1; 144
CLU_066963_4_1; 152
CLU_067121_0_0; 32
CLU_067123_1_0; 47
CLU_067135_0_0; 82
CLU_067135_3_0; 303
CLU_067152_0_0; 72
CLU_067202_1_0; 42
CLU_067218_5_1; 147
CLU_067225_0_0; 35
CLU_067225_1_0; 128
CLU_067226_0_0; 112
CLU_067237_2_0; 182
CLU_067237_2_1; 173
CLU_067351_0_0; 104
CLU_067351_2_0; 51
CLU_067359_0_1; 605
CLU_067419_1_0; 73
CLU_067425_0_0; 76
CLU_067435_0_0; 53
CLU_067577_0_0; 30
CLU_067577_1_0; 8
CLU_067577_3_0; 63
CLU_067580_0_0; 63
CLU_067581_0_0; 71
CLU_067582_0_0; 38
CLU_067584_0_0; 54
CLU_067676_5_0; 173
CLU_067676_5_3; 36
CLU_067725_0_0; 84
CLU_067725_2_0; 6
CLU_067825_0_0; 21
CLU_067825_1_0; 55
CLU_067827_0_0; 42
CLU_067828_0_0; 127
CLU_067834_0_1; 42
CLU_067834_1_0; 40
CLU_067861_1_3; 83
CLU_067861_2_1; 32
CLU_067891_3_1; 39
CLU_067902_3_1; 111
CLU_067902_7_0; 131
CLU_067923_0_0; 150
CLU_068074_0_0; 79
CLU_068185_0_0; 45
CLU_068185_1_0; 12
CLU_068268_0_0; 6
CLU_068312_0_1; 396
CLU_068315_2_0; 120
CLU_068449_2_1; 142
CLU_068457_0_1; 8
CLU_068457_2_0; 3
CLU_068501_1_0; 44
CLU_068504_0_0; 79
CLU_068508_1_3; 14
CLU_068508_2_0; 126
CLU_068508_2_1; 418
CLU_068510_4_0; 32
CLU_068529_0_2; 114
CLU_068529_1_1; 112
CLU_068548_0_0; 205
CLU_068550_1_0; 76
CLU_068595_0_0; 319
CLU_068595_2_0; 12
CLU_068699_2_1; 201
CLU_068704_2_1; 114
CLU_068734_0_0; 36
CLU_068771_1_0; 39
CLU_068782_0_2; 46
CLU_068818_0_0; 9
CLU_068819_0_0; 17
CLU_068979_13_0; 338
CLU_069000_0_0; 60
CLU_069000_1_0; 11
CLU_069129_0_0; 94
CLU_069148_0_0; 43
CLU_069153_0_0; 3
CLU_069156_0_0; 42
CLU_069156_0_1; 24
CLU_069208_0_1; 202
CLU_069208_1_0; 450
CLU_069208_1_2; 106
CLU_069253_1_1; 115
CLU_069292_2_1; 58
CLU_069380_0_0; 195
CLU_069380_0_1; 14
CLU_069380_1_0; 44
CLU_069384_1_0; 36
CLU_069386_0_0; 42
CLU_069386_1_1; 5
CLU_069386_2_0; 32
CLU_069390_0_0; 38
CLU_069402_0_0; 81
CLU_069424_0_0; 26
CLU_069491_3_0; 119
CLU_069628_0_0; 113
CLU_069628_1_0; 6
CLU_069628_2_0; 3
CLU_069629_0_0; 7
CLU_069635_0_0; 32
CLU_069661_1_1; 76
CLU_069674_0_0; 330
CLU_069688_0_1; 403
CLU_069710_0_0; 107
CLU_069712_0_1; 182
CLU_069765_3_0; 8
CLU_069841_1_0; 43
CLU_069847_0_0; 216
CLU_069847_3_0; 8
CLU_069847_5_1; 143
CLU_069884_1_1; 77
CLU_069907_1_0; 63
CLU_069912_1_0; 76
CLU_069912_2_1; 167
CLU_070147_0_1; 80
CLU_070147_2_0; 175
CLU_070156_0_0; 26
CLU_070319_1_0; 237
CLU_070348_0_0; 127
CLU_070352_0_0; 53
CLU_070352_1_0; 64
CLU_070352_2_0; 53
CLU_070352_3_0; 43
CLU_070352_3_1; 58
CLU_070352_4_0; 64
CLU_070352_5_0; 15
CLU_070352_5_1; 33
CLU_070456_3_0; 52
CLU_070485_0_0; 114
CLU_070593_0_0; 3
CLU_070593_1_0; 7
CLU_070599_0_1; 86
CLU_070631_1_0; 310
CLU_070631_1_1; 89
CLU_070631_2_2; 108
CLU_070703_0_0; 199
CLU_070764_1_0; 78
CLU_070764_1_1; 16
CLU_070826_1_0; 49
CLU_070826_1_1; 120
CLU_070829_0_0; 107
CLU_070830_1_0; 91
CLU_070830_2_0; 25
CLU_070832_0_0; 59
CLU_070832_1_0; 8
CLU_070833_1_0; 35
CLU_070833_1_1; 124
CLU_070833_3_0; 142
CLU_070923_0_0; 32
CLU_070923_1_0; 34
CLU_070932_0_0; 35
CLU_070944_4_0; 461
CLU_070949_2_0; 131
CLU_070949_2_1; 44
CLU_070952_2_0; 141
CLU_070973_0_0; 57
CLU_070973_1_0; 85
CLU_070975_0_0; 50
CLU_070975_1_0; 142
CLU_071068_0_0; 77
CLU_071073_0_0; 43
CLU_071073_1_0; 10
CLU_071073_2_0; 30
CLU_071097_0_0; 157
CLU_071097_0_1; 52
CLU_071097_1_0; 289
CLU_071162_0_0; 273
CLU_071205_0_0; 120
CLU_071205_1_0; 24
CLU_071206_1_0; 63
CLU_071313_0_0; 97
CLU_071330_2_2; 163
CLU_071415_2_0; 478
CLU_071415_2_2; 48
CLU_071415_5_1; 5
CLU_071479_4_0; 221
CLU_071479_4_1; 532
CLU_071609_1_0; 74
CLU_071681_3_1; 37
CLU_071690_0_0; 283
CLU_071690_3_0; 263
CLU_071854_0_0; 102
CLU_071854_2_0; 51
CLU_071875_0_0; 81
CLU_071893_2_0; 81
CLU_071893_3_0; 114
CLU_071894_0_0; 587
CLU_071897_0_0; 33
CLU_071972_0_0; 55
CLU_072080_0_0; 152
CLU_072085_0_0; 22
CLU_072095_0_1; 349
CLU_072095_1_0; 107
CLU_072095_2_0; 16
CLU_072095_3_0; 122
CLU_072097_0_0; 465
CLU_072097_1_0; 50
CLU_072105_0_0; 35
CLU_072113_0_0; 77
CLU_072226_0_1; 100
CLU_072333_0_0; 62
CLU_072334_0_0; 57
CLU_072337_3_0; 321
CLU_072366_1_0; 597
CLU_072366_1_2; 373
CLU_072366_2_0; 18
CLU_072366_2_2; 237
CLU_072366_4_1; 124
CLU_072377_0_2; 122
CLU_072377_1_0; 83
CLU_072417_2_0; 66
CLU_072435_0_1; 468
CLU_072435_2_0; 87
CLU_072439_1_0; 58
CLU_072439_4_0; 82
CLU_072439_6_0; 700
CLU_072440_1_1; 391
CLU_072440_2_0; 8
CLU_072440_3_1; 152
CLU_072551_2_0; 58
CLU_072603_0_0; 31
CLU_072603_0_1; 52
CLU_072604_0_0; 181
CLU_072604_0_1; 10
CLU_072607_0_0; 7
CLU_072612_0_0; 34
CLU_072626_0_1; 261
CLU_072641_2_0; 88
CLU_072675_1_0; 70
CLU_072677_0_0; 16
CLU_072692_0_1; 83
CLU_072699_0_0; 14
CLU_072699_0_1; 78
CLU_072818_0_0; 47
CLU_072823_0_0; 55
CLU_072845_1_0; 40
CLU_072852_0_0; 77
CLU_072877_0_0; 35
CLU_072885_0_0; 27
CLU_072910_0_0; 7
CLU_073090_0_0; 37
CLU_073091_0_1; 28
CLU_073093_0_0; 57
CLU_073125_1_0; 267
CLU_073146_0_0; 277
CLU_073154_0_0; 44
CLU_073154_2_0; 181
CLU_073177_1_0; 92
CLU_073198_2_1; 143
CLU_073200_0_0; 44
CLU_073342_0_0; 58
CLU_073361_0_0; 51
CLU_073615_3_0; 179
CLU_073617_0_0; 63
CLU_073617_1_0; 186
CLU_073620_1_1; 54
CLU_073626_0_2; 456
CLU_073626_5_0; 73
CLU_073641_0_0; 375
CLU_073661_1_1; 82
CLU_073662_0_0; 82
CLU_073703_0_0; 25
CLU_073862_0_0; 9
CLU_073864_1_0; 9
CLU_073901_1_1; 260
CLU_073926_1_0; 71
CLU_073981_4_1; 77
CLU_074126_1_0; 48
CLU_074128_0_0; 61
CLU_074129_0_0; 62
CLU_074237_1_1; 99
CLU_074237_5_0; 737
CLU_074237_5_2; 50
CLU_074366_0_0; 8
CLU_074370_0_0; 100
CLU_074390_4_0; 57
CLU_074390_4_1; 9
CLU_074406_1_0; 33
CLU_074407_1_3; 35
CLU_074407_3_2; 59
CLU_074470_0_0; 15
CLU_074603_3_0; 90
CLU_074682_0_0; 52
CLU_074732_0_0; 14
CLU_074733_0_0; 54
CLU_074733_1_0; 48
CLU_074733_1_1; 67
CLU_074848_0_1; 393
CLU_074848_3_0; 33
CLU_074878_0_1; 114
CLU_074992_1_0; 48
CLU_075131_0_0; 198
CLU_075166_0_0; 74
CLU_075326_0_0; 97
CLU_075429_0_0; 43
CLU_075474_0_0; 289
CLU_075474_1_0; 62
CLU_075474_2_0; 76
CLU_075589_0_0; 9
CLU_075638_0_0; 35
CLU_075666_1_3; 617
CLU_075666_2_0; 370
CLU_075666_2_1; 1315
CLU_075696_1_0; 475
CLU_075862_2_1; 34
CLU_075876_4_0; 44
CLU_076114_0_0; 69
CLU_076115_1_0; 27
CLU_076120_0_0; 40
CLU_076154_2_0; 87
CLU_076186_2_1; 55
CLU_076186_2_2; 39
CLU_076190_2_0; 60
CLU_076228_1_1; 220
CLU_076370_0_2; 73
CLU_076370_1_2; 732
CLU_076370_2_0; 36
CLU_076372_0_0; 59
CLU_076373_0_0; 47
CLU_076376_0_0; 120
CLU_076377_1_0; 70
CLU_076377_2_0; 52
CLU_076387_2_0; 84
CLU_076409_3_1; 139
CLU_076417_0_0; 76
CLU_076438_0_0; 82
CLU_076615_0_0; 55
CLU_076619_0_0; 32
CLU_076665_4_0; 133
CLU_076723_1_0; 113
CLU_076732_0_0; 121
CLU_076791_0_0; 25
CLU_076792_0_0; 35
CLU_076792_1_0; 27
CLU_076901_0_0; 62
CLU_076901_0_4; 381
CLU_076902_0_1; 306
CLU_076902_10_1; 476
CLU_076902_1_0; 233
CLU_076902_1_1; 299
CLU_076902_12_1; 300
CLU_076902_12_3; 149
CLU_076902_1_2; 38
CLU_076902_2_1; 533
CLU_076902_3_1; 243
CLU_076902_3_2; 62
CLU_076902_5_1; 332
CLU_076902_6_0; 77
CLU_076902_6_1; 393
CLU_076902_7_1; 31
CLU_076902_7_4; 320
CLU_076902_8_1; 291
CLU_076902_8_2; 153
CLU_076906_0_0; 58
CLU_076922_0_0; 624
CLU_076988_1_0; 66
CLU_077155_0_0; 9
CLU_077157_0_0; 53
CLU_077196_3_0; 66
CLU_077208_0_0; 365
CLU_077239_0_0; 85
CLU_077248_1_0; 42
CLU_077358_1_1; 16
CLU_077481_0_0; 17
CLU_077517_0_0; 63
CLU_077517_0_1; 124
CLU_077517_2_0; 147
CLU_077692_1_1; 71
CLU_077692_2_0; 54
CLU_077694_0_0; 7
CLU_077694_1_0; 38
CLU_077696_0_0; 166
CLU_077697_0_0; 5
CLU_077738_1_1; 234
CLU_077754_0_0; 43
CLU_077754_6_0; 8
CLU_077766_0_0; 13
CLU_077852_0_0; 117
CLU_077965_0_0; 22
CLU_077975_3_0; 31
CLU_077975_4_0; 981
CLU_077975_4_1; 1293
CLU_077975_4_3; 199
CLU_077975_5_0; 741
CLU_077975_5_2; 1014
CLU_077975_6_3; 84
CLU_077975_8_1; 334
CLU_077975_8_3; 543
CLU_077975_9_2; 205
CLU_077975_9_4; 288
CLU_077983_1_0; 34
CLU_078004_0_0; 255
CLU_078055_0_0; 88
CLU_078112_0_0; 4
CLU_078120_0_0; 48
CLU_078123_0_0; 62
CLU_078126_0_0; 117
CLU_078253_0_0; 73
CLU_078274_1_1; 103
CLU_078274_2_0; 104
CLU_078295_3_0; 130
CLU_078295_3_2; 48
CLU_078295_4_0; 2762
CLU_078295_4_3; 45
CLU_078295_6_0; 48
CLU_078419_0_0; 35
CLU_078544_0_0; 4
CLU_078569_0_0; 81
CLU_078695_1_0; 11
CLU_078758_2_1; 109
CLU_078814_0_0; 43
CLU_078821_0_0; 34
CLU_078858_0_1; 91
CLU_078883_0_1; 99
CLU_078883_1_2; 78
CLU_078883_3_0; 38
CLU_078918_0_0; 142
CLU_078938_0_0; 50
CLU_079085_1_0; 65
CLU_079090_0_0; 112
CLU_079090_1_1; 94
CLU_079096_3_3; 40
CLU_079150_0_0; 28
CLU_079179_0_0; 360
CLU_079179_3_0; 6
CLU_079191_0_0; 343
CLU_079191_1_1; 67
CLU_079254_0_0; 10
CLU_079283_1_2; 260
CLU_079283_5_0; 248
CLU_079400_2_1; 76
CLU_079409_0_0; 461
CLU_079409_1_0; 154
CLU_079416_0_0; 77
CLU_079443_1_0; 87
CLU_079452_3_0; 55
CLU_079452_4_0; 46
CLU_079453_0_0; 51
CLU_079454_0_0; 20
CLU_079649_1_0; 93
CLU_079654_0_0; 53
CLU_079660_4_0; 109
CLU_079666_0_0; 32
CLU_079690_2_0; 136
CLU_079697_3_0; 63
CLU_079736_1_0; 63
CLU_080002_1_0; 309
CLU_080007_0_0; 74
CLU_080024_0_0; 296
CLU_080024_0_1; 298
CLU_080056_0_0; 70
CLU_080056_2_0; 45
CLU_080056_4_0; 56
CLU_080188_0_0; 4
CLU_080231_0_1; 88
CLU_080459_0_0; 47
CLU_080459_2_0; 54
CLU_080463_0_0; 343
CLU_080487_0_0; 374
CLU_080546_0_0; 43
CLU_080597_1_1; 641
CLU_080615_0_0; 7
CLU_080628_3_1; 197
CLU_080664_4_1; 88
CLU_080773_1_1; 593
CLU_080773_2_0; 100
CLU_080796_0_0; 692
CLU_080796_2_1; 11
CLU_080814_0_1; 76
CLU_080826_0_0; 269
CLU_080826_0_1; 132
CLU_080826_1_0; 57
CLU_080880_1_0; 32
CLU_080880_1_1; 4
CLU_080880_2_4; 70
CLU_080881_1_0; 30
CLU_080894_2_0; 47
CLU_081010_1_0; 52
CLU_081028_0_0; 71
CLU_081098_0_1; 570
CLU_081158_1_0; 57
CLU_081345_1_0; 26
CLU_081350_0_0; 300
CLU_081395_0_0; 75
CLU_081441_2_0; 131
CLU_081471_0_0; 60
CLU_081598_0_0; 65
CLU_081598_2_0; 57
CLU_081598_3_1; 53
CLU_081601_0_0; 5
CLU_081609_0_0; 139
CLU_081609_2_0; 262
CLU_081609_3_1; 114
CLU_081609_4_1; 93
CLU_081609_5_1; 118
CLU_081646_0_1; 287
CLU_081646_2_0; 115
CLU_081667_0_0; 79
CLU_081746_0_0; 39
CLU_081883_0_0; 188
CLU_081883_0_1; 191
